25209.314201500314, 154, 1.0
25214.85098108652, 103, -1.0
25220.524371071057, 35, -1.0
25231.013065290936, 35, -1.0
25231.0827433729, 75, 1.0
25243.886581163115, 75, 1.0
25245.792591523463, 154, -1.0
25249.53496638699, 101, 1.0
25250.04749266639, 75, 1.0
25257.49148662911, 101, 1.0
25271.31816703782, 35, -1.0
25274.452577229804, 103, 1.0
25278.410226058855, 154, 1.0
25281.120675611637, 35, -1.0
25303.460444912147, 35, -1.0
25307.189041763657, 35, 1.0
25320.66198791784, 103, 1.0
25321.18401489475, 35, 1.0
25326.308465519294, 152, -1.0
25328.77166042426, 148, -1.0
25331.431306196235, 101, -1.0
25332.17374941381, 101, 1.0
25339.157141543303, 35, 1.0
25342.774125717326, 75, 1.0
25343.79168652014, 75, 1.0
25347.461675539536, 75, -1.0
25351.23229467483, 101, 1.0
25366.558803049098, 75, 1.0
25369.997955715535, 35, -1.0
25370.460173282507, 35, 1.0
25381.00145816298, 101, 1.0
25387.47543906162, 101, 1.0
25390.728438875543, 148, -1.0
25394.04628837158, 75, -1.0
25402.52587158168, 152, 1.0
25403.82205881274, 101, 1.0
25406.03919693515, 35, -1.0
25422.572776855955, 148, -1.0
25424.377027821036, 35, -1.0
25430.479629770296, 75, 1.0
25441.546123867367, 35, 1.0
25442.69005478947, 152, -1.0
25446.07589996063, 35, 1.0
25457.876864013422, 154, -1.0
25478.492163695937, 75, 1.0
25486.205787321895, 103, 1.0
25487.84070890307, 101, 1.0
25490.443293559758, 154, -1.0
25492.501166258236, 75, 1.0
25501.089831826604, 152, -1.0
25507.321151436292, 101, 1.0
25513.1002531383, 35, -1.0
25515.38474972651, 101, 1.0
25520.28597488407, 35, -1.0
25521.899071633194, 152, -1.0
25525.79571111483, 148, -1.0
25531.52744354102, 75, 1.0
25532.763402967514, 103, 1.0
25547.254142696904, 103, 1.0
25555.299167738907, 103, 1.0
25563.460174343967, 75, 1.0
25568.633629135104, 75, 1.0
25570.859166070248, 152, -1.0
25572.32407020612, 101, 1.0
25573.43764605261, 101, 1.0
25583.802046499583, 101, 1.0
25602.03906888137, 152, -1.0
25603.240776125975, 35, -1.0
25624.563536535312, 75, 1.0
25624.997051330964, 75, 1.0
25625.23720987779, 75, 1.0
25635.227886822016, 152, -1.0
25636.3136454969, 75, -1.0
25651.97333314617, 101, 1.0
25661.64561363891, 75, 1.0
25670.023534008844, 75, -1.0
25670.463309276733, 103, -1.0
25671.929069126265, 35, -1.0
25672.173325723823, 35, 1.0
25689.74991226415, 75, 1.0
25717.36876121344, 35, -1.0
25723.227200248486, 101, 1.0
25726.978855851787, 103, 1.0
25741.233138429896, 101, -1.0
