21602.114236337064, 44, -1.0
21624.96228981006, 103, 1.0
21628.16185385075, 154, 1.0
21631.368392465363, 103, 1.0
21636.96282118022, 44, -1.0
21640.767448686864, 103, 1.0
21649.782543657246, 148, -1.0
21654.86838742993, 44, -1.0
21657.362874373463, 103, 1.0
21659.957095339603, 35, -1.0
21660.663105674408, 44, -1.0
21676.11281637412, 44, -1.0
21676.4416733465, 103, 1.0
21678.795019930134, 148, -1.0
21678.909301189142, 101, 1.0
21680.41011375447, 154, 1.0
21682.507180848548, 35, 1.0
21682.74540537419, 154, -1.0
21690.14302026724, 35, 1.0
21690.301977910694, 152, -1.0
21698.928681592493, 35, -1.0
21702.530958405117, 75, 1.0
21705.05330766897, 75, -1.0
21709.555455243066, 101, 1.0
21720.741396695714, 75, 1.0
21722.429325696176, 75, 1.0
21728.544626536812, 75, 1.0
21734.66538663823, 103, 1.0
21735.01719545255, 103, -1.0
21735.18254344533, 103, 1.0
21741.19785569745, 101, 1.0
21745.497450921095, 152, 1.0
21746.55962043843, 75, -1.0
21746.60373397357, 152, -1.0
21749.487849282552, 152, -1.0
21750.45545290742, 154, -1.0
21755.032983293942, 103, 1.0
21756.544815754307, 101, 1.0
21760.273009524102, 101, -1.0
21763.911442317403, 101, 1.0
21764.247753015556, 35, -1.0
21769.589014056222, 75, 1.0
21770.541463976322, 101, 1.0
21774.53524305234, 44, -1.0
21774.90845981332, 101, -1.0
21775.7723568577, 75, 1.0
21781.713590483723, 44, -1.0
21782.54433320237, 103, 1.0
21784.057019105927, 35, -1.0
21784.261238717663, 75, 1.0
21790.00822502101, 152, 1.0
21790.820568328665, 103, 1.0
21791.283159988518, 152, -1.0
21799.386310125607, 103, 1.0
21802.125784509935, 148, 1.0
21808.687237707327, 44, -1.0
21808.772003658843, 101, 1.0
21813.65558957981, 154, 1.0
21813.861181941014, 44, -1.0
21820.230752074964, 44, -1.0
21820.821229214696, 101, 1.0
21823.15774398062, 152, 1.0
21827.130502234377, 154, 1.0
21829.160792122228, 101, 1.0
21832.805936649573, 103, 1.0
21833.60993420444, 35, -1.0
21840.907508851302, 101, -1.0
21842.62487355378, 35, -1.0
21846.31747012585, 103, 1.0
21850.033269574964, 75, 1.0
21852.013992863383, 35, 1.0
21867.72380638044, 101, 1.0
21869.049071265505, 148, -1.0
21871.259444846713, 101, -1.0
21873.008627671625, 152, 1.0
21874.46283791849, 75, -1.0
21878.754721439967, 75, 1.0
21889.473401128784, 75, 1.0
21892.527773961705, 35, -1.0
21897.966413560982, 103, 1.0
21899.48421257257, 101, -1.0
21907.523118265766, 35, -1.0
21918.510676133614, 154, 1.0
21920.819381223177, 101, 1.0
21922.840546772488, 75, -1.0
21923.537706914645, 35, 1.0
21927.16636327546, 35, -1.0
21927.900514807756, 75, -1.0
21932.22167770328, 101, 1.0
21937.14192543645, 101, -1.0
21937.233393962768, 75, 1.0
21941.46027662272, 35, 1.0
21942.531979406525, 35, -1.0
21944.756171890804, 103, 1.0
21953.657522730453, 101, -1.0
21953.691825799553, 75, 1.0
21957.643537313943, 154, -1.0
21970.886230327393, 75, 1.0
21971.160826318468, 75, 1.0
21974.007052125813, 101, 1.0
21975.285435027672, 75, 1.0
21978.368675968675, 75, 1.0
21978.68331674586, 101, -1.0
21982.990255243003, 152, -1.0
21985.23241710103, 35, -1.0
21987.54036648742, 35, -1.0
21988.973206335355, 35, -1.0
21992.69456342207, 44, -1.0
21996.40416087546, 44, -1.0
22002.522767059112, 154, 1.0
22003.407048920373, 75, 1.0
22003.642431150543, 103, -1.0
22004.470795942507, 148, -1.0
22006.93197329191, 148, -1.0
22006.952851634494, 101, -1.0
22013.776082161232, 35, -1.0
22024.122816816343, 152, -1.0
22024.290789843624, 103, -1.0
22032.621763398423, 75, 1.0
22039.446564419402, 101, 1.0
22043.690750381775, 75, -1.0
22048.06846349993, 152, 1.0
22054.68535107096, 148, -1.0
22056.50949495969, 35, -1.0
22057.13419637856, 35, -1.0
22058.699748914056, 101, 1.0
22059.481887918126, 101, 1.0
22064.479192273287, 44, -1.0
22068.6292734198, 101, 1.0
22071.412553773578, 103, -1.0
22074.94356549609, 35, -1.0
22077.45097901601, 152, -1.0
22078.268310094696, 101, -1.0
22082.71857911089, 35, 1.0
22090.245180041245, 103, -1.0
22098.23088682081, 148, -1.0
22105.128300474527, 154, 1.0
22105.676251304445, 35, -1.0
22105.9303983942, 101, 1.0
22113.73389810307, 101, 1.0
22114.551105075796, 103, 1.0
22127.917520437702, 35, 1.0
22129.048210644483, 75, 1.0
22130.753189580366, 75, 1.0
22133.567399670177, 103, 1.0
