21614.429819985882, 152, -1.0
21615.91216141756, 35, 1.0
21631.177508422545, 103, 1.0
21632.52257575586, 35, -1.0
21637.669526213667, 154, 1.0
21644.117789849435, 75, 1.0
21652.594893333226, 75, 1.0
21654.956801260527, 148, -1.0
21659.03416922561, 35, -1.0
21674.20589597578, 44, -1.0
21680.206706963443, 35, -1.0
21681.289556391348, 103, 1.0
21685.38070568906, 152, -1.0
21688.037360980645, 35, -1.0
21690.623486957957, 101, 1.0
21690.933171906137, 35, -1.0
21708.71499537095, 44, -1.0
21708.76675914039, 101, 1.0
21710.002337400118, 103, 1.0
21710.65041187007, 75, -1.0
21712.947453918063, 75, 1.0
21716.424322681225, 148, -1.0
21727.106864888592, 154, 1.0
21733.94718413197, 103, 1.0
21733.981691106324, 103, 1.0
21734.002868485255, 35, -1.0
21734.861888234067, 103, 1.0
21743.347748034863, 35, -1.0
21747.783384183673, 148, -1.0
21750.69608608339, 103, 1.0
21762.50200916149, 148, -1.0
21771.70147419433, 35, 1.0
21774.231419815977, 148, -1.0
21777.366208314408, 44, -1.0
21781.41622200922, 148, -1.0
21784.96061922025, 35, -1.0
21786.19860943837, 44, -1.0
21790.1766027341, 44, -1.0
21791.92797312008, 103, 1.0
21792.724748042063, 154, 1.0
21798.307925394558, 103, 1.0
21799.537092392682, 75, 1.0
21804.87883761706, 103, 1.0
21805.174771205802, 101, -1.0
21806.54167107899, 103, 1.0
21807.435224644607, 103, 1.0
21808.20449833929, 103, 1.0
21809.25776510686, 101, 1.0
21809.386287515335, 148, -1.0
21831.13457604101, 103, 1.0
21837.760157709254, 75, 1.0
21837.813944911868, 103, 1.0
21841.125846750827, 103, 1.0
21843.962801532387, 103, 1.0
21852.551663286562, 75, 1.0
21855.43083526605, 103, 1.0
21857.769590787495, 148, -1.0
21861.016755552733, 154, 1.0
21865.989491872962, 103, 1.0
21868.620545409576, 103, 1.0
21868.69687199702, 101, 1.0
21870.391204866733, 103, -1.0
21873.196138417316, 148, 1.0
21875.091820095095, 75, -1.0
21881.26168111002, 148, -1.0
21887.194459012077, 44, -1.0
21891.31208106787, 152, -1.0
21892.163845134823, 35, -1.0
21899.71952975626, 103, 1.0
21901.48029812681, 148, -1.0
21902.976148201, 148, -1.0
21916.44185324225, 154, 1.0
21917.859646309393, 152, -1.0
21924.233464546625, 154, 1.0
21941.346170455174, 35, -1.0
21945.153557829726, 148, -1.0
21945.527613115086, 103, 1.0
21950.13402931434, 75, 1.0
21951.477967307936, 152, -1.0
21956.301698769614, 154, 1.0
21956.590540384484, 103, 1.0
21960.412477070233, 101, 1.0
21964.501481779334, 103, 1.0
21965.52270049062, 148, -1.0
21986.322226667682, 44, -1.0
22003.15334490966, 44, -1.0
22004.223634053236, 35, -1.0
22004.377589270127, 103, 1.0
22011.719280657897, 101, 1.0
22014.516546232768, 101, 1.0
22016.355160057545, 152, -1.0
22019.885588825375, 35, -1.0
22026.455405607085, 148, -1.0
22027.36050352675, 35, -1.0
22046.744671167056, 75, 1.0
22049.14951025639, 148, -1.0
22053.738892421345, 35, 1.0
22054.35896478456, 148, -1.0
22055.789845775267, 35, -1.0
22060.664280203266, 148, 1.0
22063.710600765564, 35, -1.0
22066.87148955414, 101, -1.0
22070.271099404774, 152, 1.0
22070.553509467692, 101, 1.0
22074.2478112139, 154, 1.0
22076.13303870854, 152, -1.0
22081.961719952786, 101, 1.0
22092.720524752003, 101, 1.0
22098.00849900355, 103, -1.0
22103.221400479903, 103, 1.0
22114.683905407546, 148, -1.0
22115.790593438956, 75, 1.0
22118.030407350627, 103, 1.0
22127.587361905382, 103, 1.0
22130.38971971383, 152, -1.0
22131.82872938216, 75, -1.0
22139.375380877915, 44, -1.0
22142.03209192072, 35, -1.0
22142.45384399616, 103, 1.0
22152.483778670437, 148, -1.0
22170.09544401107, 152, -1.0
22178.03996712195, 103, -1.0
22178.493453400955, 103, 1.0
22180.40210665719, 35, -1.0
22190.344524610464, 103, 1.0
22196.45002784876, 44, -1.0
22201.19558777328, 148, -1.0
22209.999722390934, 148, -1.0
22228.730859438703, 148, -1.0
22229.746513567778, 44, -1.0
22232.404539520612, 103, 1.0
22238.623312062035, 101, -1.0
22242.407665144692, 152, -1.0
22248.71086848042, 154, 1.0
22253.41546002399, 101, -1.0
22259.810950098727, 154, 1.0
22264.258186056115, 148, -1.0
22268.033900325507, 148, -1.0
22268.94326989153, 35, -1.0
22277.18684608657, 44, -1.0
22279.633034677445, 75, 1.0
22286.489469367167, 75, -1.0
22295.75456800978, 103, 1.0
22298.00005262392, 103, 1.0
22304.078131698443, 44, -1.0
22308.282937057626, 148, -1.0
22310.74934526772, 35, -1.0
22317.41736456265, 152, -1.0
22317.946381349568, 148, -1.0
22327.003200385767, 148, -1.0
22329.929077111316, 101, 1.0
22331.00880867755, 148, -1.0
22339.292520038434, 103, 1.0
22347.833708845003, 35, -1.0
22349.05400119911, 103, 1.0
22349.779293886582, 103, 1.0
